Id,公司名,HR邮箱,地址,规模,类型,领域,公司全称,网址,详细地址,信息
84197,财智魔方,,郑州市,50-150人,私企,金融,河南财智魔方计算机科技有限公司,http://www.caizhimofang.com,紫荆山路陇海路方圆创世B座5F,河南财智魔方计算机科技有限公司http://www.caizhimofang.com紫荆山路陇海路方圆创世B座5F
84199,伟库电子,wecoo@k.cn,北京市,50-150人,私企,互联网,北京伟库电子商务科技有限公司,http://www.k.cn,北京市海淀区北清路68号用友软件园,北京伟库电子商务科技有限公司http://www.k.cn北京市海淀区北清路68号用友软件园
84203,蜻蜓FM,,上海市,C轮,150-500人,外企,上海倾听信息技术有限公司,http://www.qingting.fm,上海市浦东新区东方路1215号,上海倾听信息技术有限公司http://www.qingting.fm上海市浦东新区东方路1215号
84207,北京普腾德永数码科技有限公司,,北京市,50-150人,外企,IT/软件,北京普腾德永数码科技有限公司,http://www.popturn.com,朝阳区CBD商圈,北京普腾德永数码科技有限公司http://www.popturn.com朝阳区CBD商圈
84217,鼎星文化,2392870077@qq.com Service@51ebo.com 9425038@qq.com 2442143794@QQ.Com hqthr_jt@cnhqt.com,太原市,50-150人,私企,其他,太原鼎星文化传媒有限公司,http://www.jingshizl.com/,山西省太原市万柏林区新西客站德馨花园,太原鼎星文化传媒有限公司http://www.jingshizl.com/山西省太原市万柏林区新西客站德馨花园
84223,JAVIAN嘉为恩,,上海市,,,,JAVIAN嘉为恩,,,JAVIAN嘉为恩
84227,新华人寿,e@newchinalife.com ir@newchinalife.com service@xyz.cn,深圳市,2000人以上,私企,金融,新华人寿保险股份有限公司深圳公公司,http://www.newchinalife.com,深圳市福田区新华保险大厦20-22,新华人寿保险股份有限公司深圳公公司http://www.newchinalife.com深圳市福田区新华保险大厦20-22
84241,杭州游库网络科技有限公司,,杭州市,angel轮,15人以下,私企,杭州游库网络科技有限公司,,,杭州游库网络科技有限公司
84273,ofo,,北京市,angel轮,15-50人,私企,ofo,http://www.ofo.so,北京市海淀区中关村善缘街1号立方庭,ofohttp://www.ofo.so北京市海淀区中关村善缘街1号立方庭
84286,观奇国旅,1465294942@qq.com,北京市,angel轮,50-150人,私企,北京观奇国际旅行社有限公司,北京市东城区东外公馆709室,,北京观奇国际旅行社有限公司北京市东城区东外公馆709室
84318,渠新电子商务（上海）有限公司,,上海市,15-50人,私企,电子商务,渠新电子商务（上海）有限公司,上海市虹口区花园路128号,,渠新电子商务（上海）有限公司上海市虹口区花园路128号
84328,昂立嗨课堂,contact@ubudan.com 158055646@qq.com xyw9128@qq.com onlyzp@onlyedu.com lubinbin@gzgzhs.com.cn yhzxzp@126.com finesound@163.com xyw2020@qq.com 18626197268@126.com,上海市,2000人以上,国企,互联网,上海昂立智立方教育培训有限公司,http://www.onlyedu.com/index.aspx,上海徐汇区宜山路,上海昂立智立方教育培训有限公司http://www.onlyedu.com/index.aspx上海徐汇区宜山路
84351,VGO,2442340282@qq.com 能否发给我邮箱?504073435@qq.com tracy.yu@vgochina.com,上海市,50-150人,私企,广告,维构（上海）文化传媒有限公司,http://www.vgochina.com,上海市普陀区曹杨路272号,维构（上海）文化传媒有限公司http://www.vgochina.com上海市普陀区曹杨路272号
84352,大V店,,北京市,angel轮,15-50人,私企,北京果敢时代科技有限公司,http://www.davdian.com,北京朝阳区阜通东大街6号方恒国际中心D座2810,北京果敢时代科技有限公司http://www.davdian.com北京朝阳区阜通东大街6号方恒国际中心D座2810
84370,广州快蚁,,广州市,15-50人,私企,互联网,广州快蚁信息科技有限公司,http://www.youchi365.com,荔湾区西增路63号原创元素创意园,广州快蚁信息科技有限公司http://www.youchi365.com荔湾区西增路63号原创元素创意园
84373,桔子分期,,大连市,B轮,150-500人,私企,大连桔子分期科技有限公司,http://www.juzifenqi.com,高新园区黄浦路527号海创科技园B座25层,大连桔子分期科技有限公司http://www.juzifenqi.com高新园区黄浦路527号海创科技园B座25层
84424,知微科技,,广州市,150-500人,私企,IT/软件,广州市知微科技有限公司,http://www.ewaytec.cn,广州市海珠区新港东路1068号中洲中心北塔6楼全层,广州市知微科技有限公司http://www.ewaytec.cn广州市海珠区新港东路1068号中洲中心北塔6楼全层
84436,鸿叶软件（北京）有限公司,,北京市,150-500人,私企,互联网,鸿叶软件（北京）有限公司,北京市朝阳区曙光西里甲1号第三置业B座1703室,,鸿叶软件（北京）有限公司北京市朝阳区曙光西里甲1号第三置业B座1703室
84469,艾仕达网络科技,,泉州市,15人以下,私企,互联网,艾仕达网络科技,石狮市,,艾仕达网络科技石狮市
84482,大象健康,,广州市,50-150人,私企,移动互联网,大象健康科技有限公司,http://www.healthmall.tv/,广州市天河区思诚路宏太智慧谷3栋305,大象健康科技有限公司http://www.healthmall.tv/广州市天河区思诚路宏太智慧谷3栋305
84486,八喜旅游网,,青岛市,50-150人,私企,电子商务,山东任性网络科技有限公司,http://o.baxily.cn/front/?action=index,青岛市市北区延吉路与连云港路交叉口卓越大厦1307室,山东任性网络科技有限公司http://o.baxily.cn/front/?action=index青岛市市北区延吉路与连云港路交叉口卓越大厦1307室
84487,中驭信息工程,,北京市,50-150人,私企,移动互联网,中驭（北京）信息工程有限公司,北京市朝阳区南沙滩甲1号京辰大厦A座302,,中驭（北京）信息工程有限公司北京市朝阳区南沙滩甲1号京辰大厦A座302
84505,博汇科技,,北京市,150-500人,私企,IT/软件,北京市博汇科技股份有限公司,http://www.bohui.com.cn,海淀区丰贤中路7号北科产业大厦B座5层,北京市博汇科技股份有限公司http://www.bohui.com.cn海淀区丰贤中路7号北科产业大厦B座5层
84524,格灵深瞳,,北京市,15-50人,私企,IT/软件,北京格灵深瞳信息技术有限公司,http://www.deepglint.com,北京市海淀区青龙桥玉带路6号,北京格灵深瞳信息技术有限公司http://www.deepglint.com北京市海淀区青龙桥玉带路6号
84546,金源环宇,cuizheng600@126.com 2899324928@qq.com 762206727@qq.com 2010016122@qq.com yzq6701698@qq.com 670371727@qq.com,北京市,50-150人,私企,其他,北京金源环宇电源科技有限公司,http://www.jyhybattery.com,北京市朝阳区常通路3号长楹天街星座1栋18层,北京金源环宇电源科技有限公司http://www.jyhybattery.com北京市朝阳区常通路3号长楹天街星座1栋18层
84554,中谊国际,Lin@263.net 如发现侵权违规问题请发邮件至2697327695@qq.com 如发现侵权违规问题请发邮件至2969413329@qq.com,深圳市,150-500人,私企,其他,中谊国际,http://www.zhongyi-itl.com/Public/Index.html,京基100,中谊国际http://www.zhongyi-itl.com/Public/Index.html京基100
84561,乔布简历,,上海市,A轮,15-50人,外企,上海乔布堂信息科技有限公司,http://www.qiaobutang.com/,上海市杨浦区长阳路1687号长阳谷1号楼1204,上海乔布堂信息科技有限公司http://www.qiaobutang.com/上海市杨浦区长阳路1687号长阳谷1号楼1204
84562,正商控股集团,hr_zensun@zensunholdings.com zensun-003@163.com 109条评价为您推荐：正商物业400电话正商地产张敬国女儿正商物业400投诉电话全国部分房地产邮箱68上海城投控股股份有限公司ctkg_hr@600649sh.com admin@zensun.com.cn customer@suning.com 1781824930@qq.com zensun003@163.com ctkg_hr@600649sh.com 744432881@qq.com chinaweiyehr@163.com bohntcw@126.com shxme@shxme.com 上海城投控股股份有限公司ctkg_hr@600649sh.com 2795777529@qq.com a52980806@126.com jubao@contact.sohu.com hnyujian988@163.com adjusters@zs-adjusters.com 3713503@qq.com 88481300@qq.com ruiquan2006@126.com zzydsy@sohu.com jyb@zua.edu.cn info@liaoing.com 7666815@qq.com 139条评价上海城投控股股份有限公司ctkg_hr@600649sh.com,成都市,150-500人,私企,金融,正商控股集团,http://www.zhengshangkonggu.com,成都市高新区天府大道中段萃华路国际科技大厦19楼,正商控股集团http://www.zhengshangkonggu.com成都市高新区天府大道中段萃华路国际科技大厦19楼
84569,普信恒业（北京）科技发展有限公司,,北京市,D轮,2000人以上,国企,普信恒业（北京）科技发展有限公司,,,普信恒业（北京）科技发展有限公司
84573,澳星移民,,上海市,150-500人,私企,金融,上海澳星出入境服务有限公司,http://austargroup.com/,恒丰路500号（近裕通路）洲际中心办公楼7F/31F,上海澳星出入境服务有限公司http://austargroup.com/恒丰路500号（近裕通路）洲际中心办公楼7F/31F
84580,方正国际,,北京市,2000人以上,国企,IT/软件,方正国际软件有限公司,,,方正国际软件有限公司
84583,易模型,,北京市,angel轮,15-50人,私企,易绚视景（北京）科技有限公司,http://www.3demoo.com,丰台科技园诺德中心2期7号楼703,易绚视景（北京）科技有限公司http://www.3demoo.com丰台科技园诺德中心2期7号楼703
84609,新浪广东,,广州市,public轮,150-500人,私企,广东新浪网络科技有限公司,http://gd.sina.com.cn/,广州市天河区天河路208号粤海天河城大厦39楼,广东新浪网络科技有限公司http://gd.sina.com.cn/广州市天河区天河路208号粤海天河城大厦39楼
84622,新国都,liuzhengbin@xinguodu.com,深圳市,public轮,500-2000人,私企,深圳市新国都技术股份有限公司,http://www.xinguodu.com,福田区车公庙劲松大厦17A,深圳市新国都技术股份有限公司http://www.xinguodu.com福田区车公庙劲松大厦17A
84627,梵奈思,tousu@genshuixue.com 众泰汽车4S店有意者把简历投掷邮箱tbrqcmy@163.com 可直接投简历到人事部邮箱2355379614@qq.com,广州市,50-150人,私企,互联网,广州梵奈思汽车信息咨询有限公司,http://www.gzfns.com,越秀区江湾商业中心30层,广州梵奈思汽车信息咨询有限公司http://www.gzfns.com越秀区江湾商业中心30层
84630,MoPaaS,,上海市,15-50人,私企,互联网,MoPaaS,http://www.MoPaaS.com,上海市杨浦区大学路上海云基地（云海大厦）,MoPaaShttp://www.MoPaaS.com上海市杨浦区大学路上海云基地（云海大厦）
84675,文博启胜,guo_d@weg.com guo_d@we.com guo_d@wenboq.com jhdzp@jhd.cn,北京市,15-50人,私企,金融,北京文博启胜投资有限公司,http://www.wenboqisheng.com,北京市丰台区金家村288号华信大厦705,北京文博启胜投资有限公司http://www.wenboqisheng.com北京市丰台区金家村288号华信大厦705
84685,椅子网,,北京市,50-150人,国企,互联网,北京卧虎藏龙网络科技有限公司,http://www.99114.com,北京市海淀区西四环海淀政府第二办公区,北京卧虎藏龙网络科技有限公司http://www.99114.com北京市海淀区西四环海淀政府第二办公区
84690,和声中国,tmzzz@mail.china.com 445302753@qq.com harmony_hs@163.com sh-hosnad@163.com,北京市,15人以下,私企,互联网,北京完美和声信息技术有限公司,http://www.hesyun.com,北京市东城区东水井胡同11号北京INN4号楼B1202室,北京完美和声信息技术有限公司http://www.hesyun.com北京市东城区东水井胡同11号北京INN4号楼B1202室
84692,礼物说,zhaoshang@liwushuo.com 360baike@360.cn it-times@189.cn,北京市,B轮,50-150人,私企,北京礼物说科技有限公司,http://www.liwushuo.com,北京市海淀区海淀北二街8号中关村SOHO大厦A座601室,北京礼物说科技有限公司http://www.liwushuo.com北京市海淀区海淀北二街8号中关村SOHO大厦A座601室
84712,英捷特,737607071@qq.com ink_jie2008@126.com info@greenpointbrands.com xhkj006@126.com 337651921@qq.com cninjet@yahoo.com.cn chinanjt12@163.com service@makepolo.com top@5537.com 请您将相关资质证明和您的权利要求发送至邮箱zhongjiaowang@qq.com 978171113@qq.com 894836329@qq.com 1376215320@qq.com,北京市,50-150人,中外合资,IT/软件,北京英捷特数字出版技术有限公司,海淀区上地信息路12号中关村发展大厦A313,,北京英捷特数字出版技术有限公司海淀区上地信息路12号中关村发展大厦A313
84713,艾思品牌顾问,consultant@acebrand.cn hr@acebrand.cn,北京市,15人以下,私企,广告,北京艾思扬传品牌管理有限公司,http://www.acebrand.cn,朝阳区朝阳北路199号摩码大厦1309～1311,北京艾思扬传品牌管理有限公司http://www.acebrand.cn朝阳区朝阳北路199号摩码大厦1309～1311
84750,乐桥教育,,北京市,15人以下,私企,教育,深圳乐桥出国留学服务有限公司,http://www.leqiaoedu.com,北京市朝阳区东三环中路建外SOHO,深圳乐桥出国留学服务有限公司http://www.leqiaoedu.com北京市朝阳区东三环中路建外SOHO
84755,北京无花果科技咨训有限公司,,北京市,angel轮,15人以下,私企,北京无花果科技咨训有限公司,北京市朝阳区望京东园51号融科望京中心,,北京无花果科技咨训有限公司北京市朝阳区望京东园51号融科望京中心
84785,嘉丰瑞德,service@saferich.com yhts@staff.hexun ericzhuang@saferich.com lisali@saferich.com abuse@godaddy.com 1954193995@qq.com kf@vip.sohu.com 邮箱是services@cmbchina.com 360634180@qq.com 1684185874@qq.com 2804039869@qq.com cebnetnews@cfca.com.cn 1807852687@qq.com,上海市,50-150人,私企,金融,上海昊嘉投资咨询有限公司,http://www.saferich.com,共和新路5000弄6号9楼,上海昊嘉投资咨询有限公司http://www.saferich.com共和新路5000弄6号9楼
84807,超级表格,,北京市,angel轮,15人以下,私企,北京铀尼科技有限公司,http://www.domypp.com,海淀区海淀西大街39号2号楼,北京铀尼科技有限公司http://www.domypp.com海淀区海淀西大街39号2号楼
84813,锤子科技,,北京市,B轮,150-500人,私企,锤子科技（北京）有限公司,http://www.smartisan.com,望京东路1号摩托罗拉大厦,锤子科技（北京）有限公司http://www.smartisan.com望京东路1号摩托罗拉大厦
84819,bilibili,help@bilibili.com copyright@bilibili.com verify@mail.bilibili.com 一下这个H@loli.my 【疑问】请问一下这个H@loli.my 默认地址QQ号@qq.com zhaopin@bilibili.comAD 我们同时开放@biliwiki.us 评价我们同时开放@biliwiki.us,上海市,150-500人,私企,互联网,上海幻电信息科技有限公司,http://www.bilibili.com/,上海市浦东新区浦东大道,上海幻电信息科技有限公司http://www.bilibili.com/上海市浦东新区浦东大道
